id_cp_interaction,partner_a,partner_b,protein_name_a,protein_name_b,annotation_strategy,source
CPI-010197,P20138,Q06124,CD33_HUMAN,PTN11_HUMAN,"OmniPath,SignaLink3",PMID: 17008544
CPI-010198,Q06124,P20138,PTN11_HUMAN,CD33_HUMAN,"OmniPath,Wang",
CPI-010199,Q06124,Q14511,PTN11_HUMAN,CASL_HUMAN,"Adhesome,OmniPath",PMID: 8879209
CPI-010200,P30530,Q06124,UFO_HUMAN,PTN11_HUMAN,"OmniPath,SignaLink3",PMID: 15507525
CPI-010201,Q9Y286,Q06124,SIGL7_HUMAN,PTN11_HUMAN,"OmniPath,SignaLink3",PMID: 17138568
CPI-010202,Q06124,Q14289,PTN11_HUMAN,FAK2_HUMAN,"Adhesome,OmniPath,Wang",PMID: 10880513
CPI-010203,Q14289,Q06124,FAK2_HUMAN,PTN11_HUMAN,"Adhesome,OmniPath",PMID: 10880513
CPI-010204,Q06124,P35221,PTN11_HUMAN,CTNA1_HUMAN,"OmniPath,Signor",PMID: 16767162
CPI-010205,Q06124,Q9UKW4,PTN11_HUMAN,VAV3_HUMAN,"Adhesome,KEGG,OmniPath,Wang",PMID: 10592173
CPI-010206,Q9UKW4,Q06124,VAV3_HUMAN,PTN11_HUMAN,"Adhesome,OmniPath",PMID: 10592173
CPI-010207,Q06124,P13688,PTN11_HUMAN,CEAM1_HUMAN,"Adhesome,OmniPath,Wang","PMID: 12108545,PMID: 9867848"
CPI-010208,Q06124,Q02763,PTN11_HUMAN,TIE2_HUMAN,"OmniPath,Wang",
CPI-010209,P07766,Q06124,CD3E_HUMAN,PTN11_HUMAN,"OmniPath,Wang",
CPI-010210,Q06124,P07766,PTN11_HUMAN,CD3E_HUMAN,"OmniPath,Wang",
CPI-010211,P16591,Q06124,FER_HUMAN,PTN11_HUMAN,"OmniPath,Wang",
CPI-010212,Q06124,P16591,PTN11_HUMAN,FER_HUMAN,"OmniPath,Wang",
CPI-010213,P00749,Q06124,UROK_HUMAN,PTN11_HUMAN,"OmniPath,Wang",
CPI-010214,Q06124,P00749,PTN11_HUMAN,UROK_HUMAN,"OmniPath,Wang",
CPI-010215,Q06124,P05106,PTN11_HUMAN,ITB3_HUMAN,"Adhesome,OmniPath,Wang",PMID: 12791772
CPI-010216,Q99706,Q06124,KI2L4_HUMAN,PTN11_HUMAN,"OmniPath,Wang",
CPI-010217,Q06124,Q99706,PTN11_HUMAN,KI2L4_HUMAN,"OmniPath,Wang",
CPI-010218,P43629,Q06124,KI3L1_HUMAN,PTN11_HUMAN,"KEGG,OmniPath,Wang",
CPI-010219,Q06124,P43629,PTN11_HUMAN,KI3L1_HUMAN,"KEGG,OmniPath,Wang",
CPI-010220,Q06124,P31994,PTN11_HUMAN,FCG2B_HUMAN,"OmniPath,Wang",
CPI-010221,Q06124,Q6UXZ4,PTN11_HUMAN,UNC5D_HUMAN,"KEGG,OmniPath",
CPI-010222,P43628,Q06124,KI2L3_HUMAN,PTN11_HUMAN,"KEGG,OmniPath,Wang",
CPI-010223,Q06124,P43628,PTN11_HUMAN,KI2L3_HUMAN,"KEGG,OmniPath,Wang",
CPI-010224,Q06124,Q8N109,PTN11_HUMAN,KI2LA_HUMAN,"OmniPath,Wang",PMID: 
CPI-010225,Q8N109,Q06124,KI2LA_HUMAN,PTN11_HUMAN,"OmniPath,Wang",
CPI-010226,P01584,P14778,IL1B_HUMAN,IL1R1_HUMAN,"HPMR,KEGG,Macrophage,OmniPath,Ramilowski2015,SPIKE,SignaLink3,Signor,Wang","PMID: 17145710,PMID: 24166242,PMID: 8142597,PMID: 9062193,PMID: 9625767"
CPI-010227,P14778,P01584,IL1R1_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010228,P01584,P01588,IL1B_HUMAN,EPO_HUMAN,"OmniPath,Wang",PMID: 
CPI-010229,P01584,P17252,IL1B_HUMAN,KPCA_HUMAN,"OmniPath,Wang",PMID: 
CPI-010230,P01584,P09603,IL1B_HUMAN,CSF1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010231,P01584,P27986,IL1B_HUMAN,P85A_HUMAN,"OmniPath,Wang",
CPI-010232,P01579,P01584,IFNG_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010233,P01584,P01579,IL1B_HUMAN,IFNG_HUMAN,"OmniPath,Wang",
CPI-010234,P01584,P01574,IL1B_HUMAN,IFNB_HUMAN,"OmniPath,Wang",PMID: 
CPI-010235,P01584,P35354,IL1B_HUMAN,PGH2_HUMAN,"OmniPath,Wang",PMID: 
CPI-010236,P01584,Q04206,IL1B_HUMAN,TF65_HUMAN,"OmniPath,Wang",PMID: 
CPI-010237,Q04206,P01584,TF65_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010238,P01584,P13500,IL1B_HUMAN,CCL2_HUMAN,"OmniPath,Wang",PMID: 
CPI-010239,P22301,P01584,IL10_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010240,P01584,P22301,IL1B_HUMAN,IL10_HUMAN,"OmniPath,Wang",
CPI-010241,P01584,Q9Y4K3,IL1B_HUMAN,TRAF6_HUMAN,"OmniPath,Wang",PMID: 
CPI-010242,Q16539,P01584,MK14_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010243,P01584,Q16539,IL1B_HUMAN,MK14_HUMAN,"OmniPath,Wang",
CPI-010244,P01375,P01584,TNFA_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010245,P01584,P01375,IL1B_HUMAN,TNFA_HUMAN,"OmniPath,Wang",
CPI-010246,P01584,P10145,IL1B_HUMAN,IL8_HUMAN,"OmniPath,Wang",PMID: 
CPI-010247,O60674,P01584,JAK2_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010248,P01584,O60674,IL1B_HUMAN,JAK2_HUMAN,"OmniPath,Wang",PMID: 
CPI-010249,P01584,P04141,IL1B_HUMAN,CSF2_HUMAN,"OmniPath,Wang",PMID: 
CPI-010250,P04141,P01584,CSF2_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010251,P01584,P42338,IL1B_HUMAN,PK3CB_HUMAN,"OmniPath,Wang",PMID: 
CPI-010252,P01584,P42701,IL1B_HUMAN,I12R1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010253,P42701,P01584,I12R1_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010254,P01584,Q03405,IL1B_HUMAN,UPAR_HUMAN,"OmniPath,Wang",PMID: 
CPI-010255,P01584,P07911,IL1B_HUMAN,UROM_HUMAN,"OmniPath,SignaLink3",PMID: 9099704
CPI-010256,P01584,P60568,IL1B_HUMAN,IL2_HUMAN,"OmniPath,Wang",PMID: 
CPI-010257,P60568,P01584,IL2_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010258,P01584,P08254,IL1B_HUMAN,MMP3_HUMAN,"OmniPath,Wang",PMID: 
CPI-010259,P01584,P05187,IL1B_HUMAN,PPB1_HUMAN,"OmniPath,SignaLink3,Wang","PMID: ,PMID: 9099704"
CPI-010260,P01584,P16581,IL1B_HUMAN,LYAM2_HUMAN,"OmniPath,Wang",PMID: 
CPI-010261,P01584,Q9Y616,IL1B_HUMAN,IRAK3_HUMAN,"OmniPath,Wang",
CPI-010262,P01584,P03956,IL1B_HUMAN,MMP1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010263,P01584,P07550,IL1B_HUMAN,ADRB2_HUMAN,"CellPhoneDB,I2D,OmniPath,Ramilowski2015",
CPI-010264,P61812,P01584,TGFB2_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010265,P01584,P61812,IL1B_HUMAN,TGFB2_HUMAN,"OmniPath,Wang",
CPI-010266,P01584,P01241,IL1B_HUMAN,SOMA_HUMAN,"OmniPath,Wang",PMID: 
CPI-010267,P01584,P29460,IL1B_HUMAN,IL12B_HUMAN,"OmniPath,Wang",PMID: 
CPI-010268,P29460,P01584,IL12B_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010269,P20809,P01584,IL11_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010270,P01584,P20809,IL1B_HUMAN,IL11_HUMAN,"OmniPath,Wang",
CPI-010271,Q5VWK5,P01584,IL23R_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010272,P01584,Q5VWK5,IL1B_HUMAN,IL23R_HUMAN,"OmniPath,Wang",
CPI-010273,P01584,P21781,IL1B_HUMAN,FGF7_HUMAN,"OmniPath,Wang",PMID: 
CPI-010274,P01584,P18510,IL1B_HUMAN,IL1RA_HUMAN,"KEGG,OmniPath,Wang",PMID: 
CPI-010275,P18510,P01584,IL1RA_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010276,P01584,Q9NPF7,IL1B_HUMAN,IL23A_HUMAN,"OmniPath,Wang",PMID: 
CPI-010277,Q9NPF7,P01584,IL23A_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010278,P01584,P05362,IL1B_HUMAN,ICAM1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010279,P01584,Q9NPH3,IL1B_HUMAN,IL1AP_HUMAN,"OmniPath,Ramilowski2015,Signor,Wang",PMID: 9820540
CPI-010280,Q9NPH3,P01584,IL1AP_HUMAN,IL1B_HUMAN,"OmniPath,SignaLink3,Wang","PMID: ,PMID: 20802483"
CPI-010281,P05113,P01584,IL5_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010282,P01584,P05113,IL1B_HUMAN,IL5_HUMAN,"OmniPath,Wang",
CPI-010283,P01024,P01584,CO3_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010284,P01584,P01024,IL1B_HUMAN,CO3_HUMAN,"OmniPath,Wang",
CPI-010285,P01185,P01584,NEU2_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010286,P01584,P01185,IL1B_HUMAN,NEU2_HUMAN,"OmniPath,Wang",
CPI-010287,P01584,P29459,IL1B_HUMAN,IL12A_HUMAN,"OmniPath,Wang",PMID: 
CPI-010288,P01584,P04054,IL1B_HUMAN,PA21B_HUMAN,"OmniPath,Wang",PMID: 
CPI-010289,P01584,P07101,IL1B_HUMAN,TY3H_HUMAN,"OmniPath,Wang",PMID: 
CPI-010290,P01584,P17927,IL1B_HUMAN,CR1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010291,O60733,P01584,PLPL9_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010292,P01584,O60733,IL1B_HUMAN,PLPL9_HUMAN,"OmniPath,Wang",PMID: 
CPI-010293,P01584,P01266,IL1B_HUMAN,THYG_HUMAN,"OmniPath,Wang",PMID: 
CPI-010294,O00748,P01584,EST2_HUMAN,IL1B_HUMAN,"KEGG,OmniPath",
CPI-010295,P01584,O00748,IL1B_HUMAN,EST2_HUMAN,"KEGG,OmniPath",
CPI-010296,P01584,P49747,IL1B_HUMAN,COMP_HUMAN,"OmniPath,Wang",PMID: 
CPI-010297,Q07075,P01584,AMPE_HUMAN,IL1B_HUMAN,"OmniPath,Wang",
CPI-010298,P01584,Q07075,IL1B_HUMAN,AMPE_HUMAN,"OmniPath,Wang",
CPI-010299,P01584,P41222,IL1B_HUMAN,PTGDS_HUMAN,"OmniPath,Wang",PMID: 
CPI-010300,P01584,P15144,IL1B_HUMAN,AMPN_HUMAN,"OmniPath,Wang",PMID: 
CPI-010301,P01584,O15156,IL1B_HUMAN,ZBT7B_HUMAN,"OmniPath,Wang",PMID: 
CPI-010302,P01584,COMPLEX:P01584-P14778-Q9NPH3,IL1B_HUMAN,COMPLEX:P01584-P14778-Q9NPH3,"CellPhoneDB,OmniPath",
CPI-010303,P01584,COMPLEX:P01584-P27930-Q9NPH3,IL1B_HUMAN,COMPLEX:P01584-P27930-Q9NPH3,"CellPhoneDB,OmniPath",
CPI-010304,Q8N474,P09544,SFRP1_HUMAN,WNT2_HUMAN,"OmniPath,SPIKE,Wang",PMID: 10347172
CPI-010305,P09544,Q8N474,WNT2_HUMAN,SFRP1_HUMAN,"OmniPath,Wang",
CPI-010306,P09544,Q13467,WNT2_HUMAN,FZD5_HUMAN,"OmniPath,Ramilowski2015,Signor,Wang","PMID: 18302287,PMID: 23290138"
CPI-010307,Q96HF1,P09544,SFRP2_HUMAN,WNT2_HUMAN,"OmniPath,Wang",
CPI-010308,P09544,Q96HF1,WNT2_HUMAN,SFRP2_HUMAN,"OmniPath,Wang",
CPI-010309,P09544,O60353,WNT2_HUMAN,FZD6_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-010310,P09544,O75084,WNT2_HUMAN,FZD7_HUMAN,"OmniPath,Ramilowski2015,Signor,Wang","PMID: 23290138,PMID: 23815780"
CPI-010311,P09544,Q9ULV1,WNT2_HUMAN,FZD4_HUMAN,"CellPhoneDB,OmniPath,Signor,Wang","PMID: 23290138,PMID: 24032637"
CPI-010312,Q9Y5W5,P09544,WIF1_HUMAN,WNT2_HUMAN,"OmniPath,Wang",
CPI-010313,P09544,Q9Y5W5,WNT2_HUMAN,WIF1_HUMAN,"OmniPath,Wang",
CPI-010314,P09544,Q9UP38,WNT2_HUMAN,FZD1_HUMAN,"CellPhoneDB,I2D,Kirouac2010,OmniPath,Ramilowski2015,Signor,Wang",PMID: 23290138
CPI-010315,P09544,Q9H461,WNT2_HUMAN,FZD8_HUMAN,"OmniPath,Ramilowski2015,Signor,Wang","PMID: 23290138,PMID: 23815780"
CPI-010316,P09544,Q9NPG1,WNT2_HUMAN,FZD3_HUMAN,"CellPhoneDB,OmniPath,Signor,Wang","PMID: 23290138,PMID: 24032637"
CPI-010317,P09544,O00144,WNT2_HUMAN,FZD9_HUMAN,"CellPhoneDB,OmniPath,Ramilowski2015,Signor,Wang","PMID: 23290138,PMID: 24032637"
CPI-010318,P09544,Q9ULW2,WNT2_HUMAN,FZD10_HUMAN,"OmniPath,Signor,Wang",PMID: 23290138
CPI-010319,P09544,COMPLEX:O75197-O75581,WNT2_HUMAN,COMPLEX:O75197-O75581,"OmniPath,Signor",PMID: 23209147
CPI-010320,O95813,P09544,CER1_HUMAN,WNT2_HUMAN,"OmniPath,Wang",
CPI-010321,P09544,O95813,WNT2_HUMAN,CER1_HUMAN,"OmniPath,Wang",
CPI-010322,Q6FHJ7,P09544,SFRP4_HUMAN,WNT2_HUMAN,"OmniPath,Wang",
CPI-010323,P09544,Q6FHJ7,WNT2_HUMAN,SFRP4_HUMAN,"OmniPath,Wang",
CPI-010324,P51692,P10415,STA5B_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010325,P10415,P51692,BCL2_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010326,P17252,P10415,KPCA_HUMAN,BCL2_HUMAN,"CA1,OmniPath,Signor,Wang",PMID: 9738012
CPI-010327,P10415,P17252,BCL2_HUMAN,KPCA_HUMAN,"OmniPath,Wang",
CPI-010328,P10415,P04156,BCL2_HUMAN,PRIO_HUMAN,"OmniPath,Wang",PMID: 
CPI-010329,O43521,P10415,B2L11_HUMAN,BCL2_HUMAN,"CA1,KEGG,OmniPath,SPIKE,SignaLink3,Signor,Wang","PMID: 11301022,PMID: 15694340,PMID: 18498746,PMID: 9731710"
CPI-010330,P10415,O43521,BCL2_HUMAN,B2L11_HUMAN,"KEGG,OmniPath,Wang",PMID: 
CPI-010331,P10415,P29323,BCL2_HUMAN,EPHB2_HUMAN,"KEGG,OmniPath",
CPI-010332,P01730,P10415,CD4_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010333,P10415,P01730,BCL2_HUMAN,CD4_HUMAN,"OmniPath,Wang",
CPI-010334,P10242,P10415,MYB_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010335,P10415,P10242,BCL2_HUMAN,MYB_HUMAN,"OmniPath,Wang",
CPI-010336,Q00534,P10415,CDK6_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010337,P10415,Q00534,BCL2_HUMAN,CDK6_HUMAN,"OmniPath,Wang",
CPI-010338,P10415,P42574,BCL2_HUMAN,CASP3_HUMAN,"KEGG,OmniPath,Wang",PMID: 
CPI-010339,P42574,P10415,CASP3_HUMAN,BCL2_HUMAN,"OmniPath,SPIKE,Wang",PMID: 9395403
CPI-010340,Q04206,P10415,TF65_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010341,P10415,Q04206,BCL2_HUMAN,TF65_HUMAN,"OmniPath,Wang",
CPI-010342,P10415,Q14790,BCL2_HUMAN,CASP8_HUMAN,"OmniPath,Wang",PMID: 
CPI-010343,Q16539,P10415,MK14_HUMAN,BCL2_HUMAN,"KEGG,OmniPath,Signor","PMID: 16714293,PMID: 19336399"
CPI-010344,P10415,Q16539,BCL2_HUMAN,MK14_HUMAN,"KEGG,OmniPath",
CPI-010345,P67775,P10415,PP2AA_HUMAN,BCL2_HUMAN,"OmniPath,Signor",PMID: 15225643
CPI-010346,P07384,P10415,CAN1_HUMAN,BCL2_HUMAN,"OmniPath,SPIKE",PMID: 12000759
CPI-010347,P31749,P10415,AKT1_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010348,P10415,P31749,BCL2_HUMAN,AKT1_HUMAN,"OmniPath,Wang",
CPI-010349,P16871,P10415,IL7RA_HUMAN,BCL2_HUMAN,"OmniPath,Wang",
CPI-010350,P10415,P16871,BCL2_HUMAN,IL7RA_HUMAN,"OmniPath,Wang",
CPI-010351,P10415,Q92934,BCL2_HUMAN,BAD_HUMAN,"KEGG,Macrophage,OmniPath,Wang","PMID: 7834748,PMID: 9388232"
CPI-010352,Q92934,P10415,BAD_HUMAN,BCL2_HUMAN,"CA1,KEGG,OmniPath,SPIKE,SignaLink3,Signor","PMID: 11483855,PMID: 11583631,PMID: 15694340,PMID: 7834748,PMID: 9388232,PMID: 9463381"
CPI-010353,P17655,P10415,CAN2_HUMAN,BCL2_HUMAN,"OmniPath,SPIKE",PMID: 12000759
CPI-010354,Q07954,P10415,LRP1_HUMAN,BCL2_HUMAN,"KEGG,OmniPath",
CPI-010355,P10415,Q07954,BCL2_HUMAN,LRP1_HUMAN,"KEGG,OmniPath",
CPI-010356,P51692,Q13163,STA5B_HUMAN,MP2K5_HUMAN,"OmniPath,Wang",PMID: 
CPI-010357,P01588,P51692,EPO_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010358,P51692,P01588,STA5B_HUMAN,EPO_HUMAN,"OmniPath,Wang",
CPI-010359,P17252,P51692,KPCA_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010360,P51692,P17252,STA5B_HUMAN,KPCA_HUMAN,"OmniPath,Wang",
CPI-010361,P00519,P51692,ABL1_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010362,P51692,P00519,STA5B_HUMAN,ABL1_HUMAN,"OmniPath,Wang",
CPI-010363,P51692,P27986,STA5B_HUMAN,P85A_HUMAN,"OmniPath,Wang",
CPI-010364,P51692,Q00534,STA5B_HUMAN,CDK6_HUMAN,"OmniPath,Wang",PMID: 
CPI-010365,P48061,P51692,SDF1_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010366,P51692,P48061,STA5B_HUMAN,SDF1_HUMAN,"OmniPath,Wang",
CPI-010367,P51692,P16144,STA5B_HUMAN,ITB4_HUMAN,"OmniPath,Wang",
CPI-010368,P46109,P51692,CRKL_HUMAN,STA5B_HUMAN,"OmniPath,SignaLink3",PMID: 9872990
CPI-010369,P51692,P46109,STA5B_HUMAN,CRKL_HUMAN,"OmniPath,Wang",
CPI-010370,P51692,P01375,STA5B_HUMAN,TNFA_HUMAN,"OmniPath,Wang",PMID: 
CPI-010371,P29350,P51692,PTN6_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010372,P51692,P29350,STA5B_HUMAN,PTN6_HUMAN,"OmniPath,Wang",
CPI-010373,P16871,P51692,IL7RA_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010374,P51692,P16871,STA5B_HUMAN,IL7RA_HUMAN,"OmniPath,Wang",
CPI-010375,O15524,P51692,SOCS1_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010376,P51692,O15524,STA5B_HUMAN,SOCS1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010377,O60674,P51692,JAK2_HUMAN,STA5B_HUMAN,"OmniPath,SignaLink3,Signor,Wang","PMID: 11682625,PMID: 12538627,PMID: 9575217"
CPI-010378,P51692,O60674,STA5B_HUMAN,JAK2_HUMAN,"OmniPath,Wang",
CPI-010379,Q02297,P51692,NRG1_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010380,P51692,Q02297,STA5B_HUMAN,NRG1_HUMAN,"OmniPath,Wang",
CPI-010381,P01589,P51692,IL2RA_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010382,P51692,P01589,STA5B_HUMAN,IL2RA_HUMAN,"OmniPath,Wang",PMID: 
CPI-010383,P60568,P51692,IL2_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010384,P51692,P60568,STA5B_HUMAN,IL2_HUMAN,"OmniPath,Wang",
CPI-010385,P51692,Q9BZS1,STA5B_HUMAN,FOXP3_HUMAN,"OmniPath,Wang",PMID: 
CPI-010386,P51692,P02647,STA5B_HUMAN,APOA1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010387,P43405,P51692,KSYK_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010388,P51692,P43405,STA5B_HUMAN,KSYK_HUMAN,"OmniPath,Wang",
CPI-010389,P40238,P51692,TPOR_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010390,P51692,P40238,STA5B_HUMAN,TPOR_HUMAN,"OmniPath,Wang",
CPI-010391,Q14289,P51692,FAK2_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010392,P51692,Q14289,STA5B_HUMAN,FAK2_HUMAN,"OmniPath,Wang",
CPI-010393,P51692,O75159,STA5B_HUMAN,SOCS5_HUMAN,"OmniPath,Wang",PMID: 
CPI-010394,P02671,P51692,FIBA_HUMAN,STA5B_HUMAN,"OmniPath,Wang",
CPI-010395,P51692,P02671,STA5B_HUMAN,FIBA_HUMAN,"OmniPath,Wang",
CPI-010396,P51692,Q14517,STA5B_HUMAN,FAT1_HUMAN,"OmniPath,Wang",PMID: 
CPI-010397,P29323,P25445,EPHB2_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010398,P25445,P29323,TNR6_HUMAN,EPHB2_HUMAN,"OmniPath,Wang",
CPI-010399,O60934,P25445,NBN_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010400,P25445,O60934,TNR6_HUMAN,NBN_HUMAN,"OmniPath,Wang",
CPI-010401,P01579,P25445,IFNG_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010402,P25445,P01579,TNR6_HUMAN,IFNG_HUMAN,"OmniPath,Wang",
CPI-010403,P01574,P25445,IFNB_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010404,P25445,P01574,TNR6_HUMAN,IFNB_HUMAN,"OmniPath,Wang",
CPI-010405,P25445,Q14790,TNR6_HUMAN,CASP8_HUMAN,"KEGG,OmniPath,SignaLink3,Wang","PMID: ,PMID: 22421964"
CPI-010406,Q14790,P25445,CASP8_HUMAN,TNR6_HUMAN,"OmniPath,SignaLink3",PMID: 22421964
CPI-010407,P25445,P55210,TNR6_HUMAN,CASP7_HUMAN,"OmniPath,Wang",PMID: 
CPI-010408,P01375,P25445,TNFA_HUMAN,TNR6_HUMAN,"Kirouac2010,OmniPath",
CPI-010409,P25445,P01375,TNR6_HUMAN,TNFA_HUMAN,"CellPhoneDB,InnateDB-All,OmniPath",
CPI-010410,P25445,P29350,TNR6_HUMAN,PTN6_HUMAN,"OmniPath,Wang",PMID: 
CPI-010411,P25445,P15260,TNR6_HUMAN,INGR1_HUMAN,"KEGG,OmniPath",
CPI-010412,P25445,Q13546,TNR6_HUMAN,RIPK1_HUMAN,"OmniPath,SignaLink3,Wang","PMID: 18545270,PMID: 7538908"
CPI-010413,Q13546,P25445,RIPK1_HUMAN,TNR6_HUMAN,"OmniPath,SignaLink3,Signor,Wang","PMID: 18545270,PMID: 7538908"
CPI-010414,P25445,P55957,TNR6_HUMAN,BID_HUMAN,"OmniPath,Wang",PMID: 
CPI-010415,P25942,P25445,TNR5_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010416,P25445,P25942,TNR6_HUMAN,TNR5_HUMAN,"OmniPath,Wang",
CPI-010417,P09382,P25445,LEG1_HUMAN,TNR6_HUMAN,"OmniPath,SignaLink3",PMID: 18288482
CPI-010418,P25445,P08575,TNR6_HUMAN,PTPRC_HUMAN,"OmniPath,Wang",PMID: 
CPI-010419,Q15848,P25445,ADIPO_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010420,P25445,Q15848,TNR6_HUMAN,ADIPO_HUMAN,"OmniPath,Wang",
CPI-010421,O75888,P25445,TNF13_HUMAN,TNR6_HUMAN,"OmniPath,Ramilowski2015",
CPI-010422,P25445,O75888,TNR6_HUMAN,TNF13_HUMAN,"CellPhoneDB,I2D,InnateDB-All,OmniPath",
CPI-010423,P25445,P17405,TNR6_HUMAN,ASM_HUMAN,"OmniPath,Wang",PMID: 
CPI-010424,P25445,Q9H1B7,TNR6_HUMAN,I2BPL_HUMAN,"KEGG,OmniPath",PMID: 
CPI-010425,P09237,P25445,MMP7_HUMAN,TNR6_HUMAN,"OmniPath,Wang",
CPI-010426,P25445,P09237,TNR6_HUMAN,MMP7_HUMAN,"OmniPath,Wang",
CPI-010427,Q15125,P20813,EBP_HUMAN,CP2B6_HUMAN,"OmniPath,Wang",
CPI-010428,P20813,Q15125,CP2B6_HUMAN,EBP_HUMAN,"OmniPath,Wang",
CPI-010429,P17252,P63261,KPCA_HUMAN,ACTG_HUMAN,"OmniPath,Wang",
CPI-010430,P63261,P17252,ACTG_HUMAN,KPCA_HUMAN,"OmniPath,Wang",
CPI-010431,P63261,Q9Y490,ACTG_HUMAN,TLN1_HUMAN,"OmniPath,Wang",
CPI-010432,P24844,P63261,MYL9_HUMAN,ACTG_HUMAN,"OmniPath,Wang",
CPI-010433,P63261,P24844,ACTG_HUMAN,MYL9_HUMAN,"OmniPath,Wang",
CPI-010434,Q05655,P63261,KPCD_HUMAN,ACTG_HUMAN,"OmniPath,Wang",
CPI-010435,P63261,Q05655,ACTG_HUMAN,KPCD_HUMAN,"OmniPath,Wang",
CPI-010436,P19105,P63261,ML12A_HUMAN,ACTG_HUMAN,"OmniPath,Wang",
CPI-010437,P63261,P19105,ACTG_HUMAN,ML12A_HUMAN,"OmniPath,Wang",
CPI-010438,Q04759,P63261,KPCT_HUMAN,ACTG_HUMAN,"OmniPath,Wang",
CPI-010439,P63261,Q04759,ACTG_HUMAN,KPCT_HUMAN,"OmniPath,Wang",
CPI-010440,P29350,P63261,PTN6_HUMAN,ACTG_HUMAN,"OmniPath,Signor",PMID: 12646642
CPI-010441,P16871,P63261,IL7RA_HUMAN,ACTG_HUMAN,"OmniPath,SignaLink3",PMID: 20167604
CPI-010442,Q02156,P63261,KPCE_HUMAN,ACTG_HUMAN,"OmniPath,Wang",
CPI-010443,P63261,Q02156,ACTG_HUMAN,KPCE_HUMAN,"OmniPath,Wang",
CPI-010444,P63261,Q08043,ACTG_HUMAN,ACTN3_HUMAN,"OmniPath,Wang",
CPI-010445,P63261,P12814,ACTG_HUMAN,ACTN1_HUMAN,"OmniPath,Wang",
CPI-010446,P63261,Q15942,ACTG_HUMAN,ZYX_HUMAN,"OmniPath,Wang",
