uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,other,other_desc,tags,tags_reason,tags_description
P12931,SRC_HUMAN,False,False,False,,,False,,False,,,,,
O43915,VEGFD_HUMAN,False,False,True,,,False,,False,,,,,
Q5TC82,RC3H1_HUMAN,False,False,False,,,False,,False,,,,,
P29279,CTGF_HUMAN,False,False,True,,,False,,False,,,,,
P09693,CD3G_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y4B6,DCAF1_HUMAN,False,False,False,,,False,,False,,,,,
Q9HB89,NMUR1_HUMAN,True,True,False,,,True,,False,,,,,
P20809,IL11_HUMAN,False,False,True,,,False,,False,,,,,
O00451,GFRA2_HUMAN,True,True,True,,,True,,False,,,,,
Q92633,LPAR1_HUMAN,True,True,False,,,True,,False,,,,,
Q02223,TNR17_HUMAN,True,True,False,,,True,,False,,,,,
P46109,CRKL_HUMAN,False,False,True,,,False,,False,,,,,
P68104,EF1A1_HUMAN,False,True,False,,,False,,False,,,,,
Q9P2S2,NRX2A_HUMAN,True,True,False,,,True,,False,,,,,
Q96QB1,RHG07_HUMAN,False,False,False,,,False,,False,,,,,
O00206,TLR4_HUMAN,True,True,False,,,True,,False,,,,,
P16519,NEC2_HUMAN,False,False,False,,,False,,False,,,,,
Q14031,CO4A6_HUMAN,False,False,True,,,False,,False,,,,,
Q13873,BMPR2_HUMAN,True,True,False,,,True,,False,,,,,
Q99623,PHB2_HUMAN,False,True,False,,,False,,False,,,,,
P03989,1B27_HUMAN,True,True,False,,,True,,False,,,,,
P48061,SDF1_HUMAN,False,True,True,,,True,,False,,,,,
Q9Y616,IRAK3_HUMAN,False,False,True,,,False,,False,,,,,
Q99755,PI51A_HUMAN,False,False,False,,,False,,False,,,,,
P48995,TRPC1_HUMAN,True,False,False,,,False,,False,,,,,
P58166,INHBE_HUMAN,False,True,True,,,False,,False,,,,,
P28845,DHI1_HUMAN,True,True,False,,,False,,False,,,,,
O75339,CILP1_HUMAN,False,False,True,,,False,,False,,,,,
P27037,AVR2A_HUMAN,True,True,False,,,True,,False,,,,,
Q9UPY5,XCT_HUMAN,True,True,False,,,False,,False,,,,,
P09681,GIP_HUMAN,False,False,True,,,False,,False,,,,,
P42701,I12R1_HUMAN,True,True,False,,,True,,False,,,,,
Q9NZD1,GPC5D_HUMAN,True,True,False,,,True,,False,,,,,
O00255,MEN1_HUMAN,True,False,False,,,False,,False,,,,,
Q01973,ROR1_HUMAN,True,True,False,,,True,,False,,,,,
Q9UL62,TRPC5_HUMAN,True,False,False,,,False,,False,,,,,
Q9UBV4,WNT16_HUMAN,True,False,True,,,False,,False,,,,,
P22001,KCNA3_HUMAN,True,True,False,,,True,,False,,,,,
P29218,IMPA1_HUMAN,False,False,True,,,False,,False,,,,,
P51617,IRAK1_HUMAN,False,False,False,,,False,,False,,,,,
P78556,CCL20_HUMAN,False,False,True,,,False,,False,,,,,
Q9UEE5,ST17A_HUMAN,False,False,True,,,False,,False,,,,,
Q8WXS5,CCG8_HUMAN,True,True,False,,,False,,False,,,,,
P22003,BMP5_HUMAN,False,False,True,,,False,,False,,,,,
P29322,EPHA8_HUMAN,True,True,False,,,True,,False,,,,,
Q9Y271,CLTR1_HUMAN,True,True,False,,,True,,False,,,,,
O75970,MPDZ_HUMAN,False,False,False,,,False,,False,,,,,
Q9UBU2,DKK2_HUMAN,False,False,False,,,False,,False,,,,,
P35442,TSP2_HUMAN,False,True,True,,,False,,False,,,,,
Q8TD08,MK15_HUMAN,False,False,False,,,False,,False,,,,,
Q9BZP6,CHIA_HUMAN,False,False,False,,,False,,False,,,,,
Q14623,IHH_HUMAN,False,False,True,,,False,,False,,,,,
Q9H461,FZD8_HUMAN,True,True,False,,,True,,False,,,,,
Q7Z460,CLAP1_HUMAN,False,False,False,,,False,,False,,,,,
